,Arkansas Nuclear One,Beaver Valley,Braidwood Generation Station,Browns Ferry,Brunswick,Byron Generating Station,Callaway,Calvert Cliffs Nuclear Power Plant,Catawba,Clinton Power Station,Columbia Generating Station,Comanche Peak,Cooper,Crystal River,Davis Besse,Diablo Canyon,Donald C Cook,Dresden Generating Station,Duane Arnold,Edwin I Hatch,Fermi,Fort Calhoun,Grand Gulf,H B Robinson,Harris,Indian Point 2,Indian Point 3,James A Fitzpatrick,Joseph M Farley,Kewaunee,LaSalle Generating Station,Limerick,McGuire,Millstone,Monticello,Nine Mile Point Nuclear Station,North Anna,Oconee,Oyster Creek,PPL Susquehanna,PSEG Hope Creek Generating Station,PSEG Salem Generating Station,Palisades,Palo Verde,Peach Bottom,Perry,Pilgrim Nuclear Power Station,Point Beach,Prairie Island,Quad Cities Generating Station,R. E. Ginna Nuclear Power Plant,River Bend Station,San Onofre,Seabrook,Sequoyah,South Texas Project,St Lucie,Surry,Three Mile Island,Turkey Point,V C Summer,Vermont Yankee,Vogtle,Waterford 3,Watts Bar Nuclear Plant,Wolf Creek Generating Station
2015 1230 30,0.0,0.0,0.0,4.0,0.0,0.0,0,0.0,0.0,1,0,0.0,45,,0,0.0,0.0,0.0,0.0,0.5,0,0.0,41,0,0,0.0,0.0,0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,50.0,0.0,0,,,0,50.48,1.0,0.0,0.0,0.0,0.0,0,,0.0,0,49.68,0
2015 1231 31,0.0,0.0,0.0,4.34,0.0,0.0,0,0.0,0.0,1,0,0.0,0,,0,0.0,0.0,0.0,0.0,1.0,0,0.0,16,0,0,0.0,0.0,0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,50.0,0.0,0,0.0,,0,50.48,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,0.0,0
2016 0101 01,0.0,0.0,0.0,4.34,0.0,0.0,0,0.0,0.0,1,0,0.0,0,,0,0.0,0.0,0.0,0.0,1.0,0,0.0,14,0,0,0.0,0.0,0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,50.0,0.0,0,,,0,50.48,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,49.68,0
2016 0102 02,0.0,0.0,0.0,4.67,0.0,0.0,1,0.0,0.0,1,0,0.0,0,,0,0.0,0.0,0.0,0.0,1.49,0,0.0,28,10,0,0.0,0.0,0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,50.0,0.0,0,,,0,50.48,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,49.68,0
2016 0103 03,0.0,0.0,0.0,4.67,0.0,0.0,0,0.0,0.0,1,0,0.0,0,,0,0.0,0.0,0.0,0.0,1.49,0,0.0,12,0,0,0.0,0.0,0,0.0,,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,50.0,0.0,0,,,0,50.48,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,49.68,0
2016 0104 04,0.0,0.0,0.0,5.0,0.0,0.0,0,0.0,0.0,1,0,0.0,0,,0,0.0,0.0,0.0,0.0,1.49,0,0.0,1,0,0,0.0,0.0,0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,50.0,0.0,0,,,0,50.48,0.0,7.97,0.0,0.0,0.0,0,,0.0,0,49.68,0
2016 0105 05,0.0,0.0,0.0,5.0,0.51,0.0,0,0.0,0.0,1,0,0.0,0,,0,0.0,0.0,0.0,0.0,1.99,0,0.0,20,21,0,0.0,0.0,0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,50.0,0.0,0,,,0,50.48,0.0,7.97,0.0,0.0,0.0,0,,0.0,0,49.68,0
2016 0106 06,0.0,0.0,0.0,5.0,0.0,0.0,0,0.0,0.0,1,0,0.0,0,,0,0.0,0.0,0.0,0.0,1.99,0,0.0,1,0,0,0.0,0.0,0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,50.0,1.5,0,,,0,50.48,0.0,7.47,0.0,0.0,0.0,0,,0.0,0,49.68,0
2016 0107 07,0.0,0.0,0.0,5.0,0.0,0.0,0,0.0,0.0,1,0,0.0,0,,0,0.0,0.0,0.0,0.0,1.99,9,0.0,0,0,0,0.0,0.0,0,0.0,,0.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,50.0,0.0,0,,,0,50.48,0.0,0.5,0.0,0.0,0.0,0,,0.0,0,49.68,0
2016 0108 08,0.0,0.0,0.0,5.34,0.0,0.0,0,0.0,0.0,1,0,0.0,0,,0,0.0,0.0,0.0,0.0,2.49,10,0.0,16,0,0,0.0,0.0,0,0.0,,0.5,0.0,0.0,0.0,0,0.0,0.0,26.76,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,50.0,0.0,0,,,0,50.48,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,49.68,0
2016 0109 09,0.0,0.0,0.0,5.34,0.0,0.0,0,0.0,0.0,9,0,4.52,0,,0,0.0,0.48,0.0,0.0,2.49,0,0.0,0,0,0,0.0,0.0,0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,26.43,0.0,3.5,0,0.0,0,0.0,0.0,0,0.0,0.0,50.0,0.0,0,,,0,50.48,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,49.68,0
2016 0110 10,0.0,0.0,0.0,5.67,0.51,0.0,0,0.0,0.0,1,0,0.0,0,,0,0.0,0.0,0.0,0.0,2.49,0,0.0,0,0,0,0.0,0.0,0,0.0,,0.5,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,50.0,0.0,0,,,0,50.48,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,49.68,0
2016 0111 11,0.0,0.0,0.0,5.67,0.51,0.0,0,0.0,0.0,1,0,0.0,0,,0,0.0,0.0,0.0,0.0,2.99,0,0.0,0,0,0,0.0,0.0,0,0.0,,0.5,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,50.0,0.0,0,,,0,50.48,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,49.68,0
2016 0112 12,0.0,0.0,0.0,5.67,0.51,0.0,0,0.0,0.0,1,0,0.0,0,,0,0.0,0.0,0.0,0.0,2.99,0,0.0,0,0,0,0.0,0.0,0,0.0,,0.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,50.0,0.0,0,,,0,50.48,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,49.68,0
2016 0113 13,0.0,0.0,0.0,6.0,1.01,0.0,0,0.0,0.0,1,0,0.0,0,,0,0.0,0.0,0.0,0.0,3.49,0,0.0,0,0,0,0.0,0.0,0,0.0,,0.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,50.0,0.0,0,,,0,50.48,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,49.68,0
2016 0114 14,0.0,0.0,0.0,6.0,1.01,0.0,0,0.0,0.0,1,0,0.0,0,,0,0.0,0.0,0.0,0.0,3.49,0,0.0,0,0,0,0.0,0.0,0,0.0,,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,50.0,0.0,0,,,0,50.48,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,49.68,0
2016 0115 15,0.0,0.0,0.0,6.34,1.52,0.0,0,0.0,0.0,1,0,0.0,0,,0,0.0,0.0,0.0,0.0,3.49,0,0.0,0,0,0,0.0,0.0,0,0.0,,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,50.0,0.0,0,,,0,50.48,0.0,0.0,0.0,0.0,2.5,0,,0.0,0,49.68,0
2016 0116 16,0.0,0.0,0.0,6.34,1.52,0.0,0,0.0,0.0,1,0,0.0,0,,0,0.0,0.0,0.0,0.0,3.98,0,0.0,0,0,0,0.0,0.0,0,0.0,,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0,0,0.0,0,0.0,0.0,0,0.0,0.0,50.0,0.0,0,,,0,50.48,0.0,0.0,0.0,0.0,2.5,0,,0.0,0,49.68,0
2016 0117 17,0.0,0.0,0.0,6.67,1.52,0.0,0,0.0,0.0,1,0,0.0,0,,0,0.0,0.0,0.0,0.0,3.98,0,0.0,0,0,0,0.0,0.0,0,0.0,,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,0,0.0,0,0.0,0.0,0,0.0,0.0,50.0,0.0,0,,,0,50.48,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,49.68,0
2016 0118 18,0.0,0.0,0.0,6.67,2.02,0.0,0,0.0,0.0,1,0,0.0,0,,0,0.0,0.0,0.0,0.0,4.48,0,0.0,1,0,0,0.0,0.0,0,0.0,,1.49,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,50.0,0.0,0,,,40,50.48,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,49.68,0
2016 0119 19,0.0,0.0,0.0,6.67,2.02,0.0,0,0.0,0.0,1,0,0.0,0,,0,0.0,0.0,0.0,0.0,4.48,0,0.0,1,0,0,0.0,0.0,0,0.0,,1.49,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,50.0,0.0,0,,,40,50.48,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,49.68,0
2016 0120 20,0.0,0.0,0.0,6.67,2.53,0.0,0,0.0,0.0,1,0,0.0,0,,0,0.0,0.0,0.0,17.0,4.48,0,0.0,1,0,0,0.0,0.0,0,0.0,,1.49,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,50.0,0.0,0,,,40,50.48,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,49.68,0
2016 0121 21,0.0,0.0,0.0,7.0,2.53,0.0,0,0.0,0.0,1,0,0.0,0,,0,0.0,0.0,0.0,4.0,4.98,0,0.0,1,0,0,0.0,0.0,0,0.0,,1.49,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.5,50.0,0.0,0,,,40,50.48,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,49.68,0
2016 0122 22,0.0,0.0,0.0,7.0,2.53,0.0,0,0.0,0.0,1,0,0.0,0,,0,0.0,0.0,0.0,9.0,4.98,0,0.0,2,0,0,0.0,0.0,40,0.0,,1.99,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,50.0,0.0,0,,,0,50.48,0.0,0.0,0.0,0.0,0.0,0,,0.0,1,49.68,0
2016 0123 23,0.0,0.0,0.0,7.0,3.03,0.0,0,0.0,0.0,1,0,0.0,0,,0,0.0,0.0,0.0,2.0,4.98,0,0.0,2,0,0,0.0,0.0,35,0.0,,1.99,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,50.5,0.0,0,,,0,50.48,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,49.68,0
2016 0124 24,0.0,0.0,0.0,7.34,3.03,0.0,0,17.62,0.0,1,0,0.0,0,,0,0.0,0.0,0.0,0.0,5.48,0,0.0,2,0,0,0.0,0.0,100,0.0,,2.49,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,80,0.0,0.0,50.5,7.49,0,,,0,50.48,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,49.68,0
2016 0125 25,0.0,0.0,0.0,7.34,3.03,0.0,0,50.34,0.0,1,0,0.0,0,,0,0.0,0.0,0.0,0.0,5.48,0,0.0,2,0,0,0.0,0.0,100,0.0,,2.49,0.0,0.0,58.95,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,100,0.0,0.0,50.5,0.0,0,,,0,50.48,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,49.68,0
2016 0126 26,0.0,0.0,0.0,7.67,3.54,0.0,0,35.24,0.0,1,0,0.0,0,,0,0.0,0.0,0.0,0.0,5.48,0,0.0,2,0,0,0.0,0.0,100,0.0,,2.49,0.0,0.0,58.95,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0.0,0.0,100,0.0,0.0,50.0,0.0,0,,,0,50.48,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,49.68,0
2016 0127 27,0.0,0.0,0.0,7.67,3.03,0.0,0,1.01,0.0,1,0,0.0,0,,0,0.0,0.0,0.0,0.0,5.98,0,0.0,2,0,0,0.0,0.0,100,0.0,,2.49,0.0,0.0,58.95,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,100,0.0,0.0,50.0,0.0,0,,,0,50.48,50.0,0.0,0.0,0.0,0.0,0,,0.0,0,49.68,0
2016 0128 28,0.0,0.0,0.0,7.67,4.05,26.46,0,2.01,0.0,1,0,0.0,0,,0,0.0,0.0,0.0,0.0,5.98,0,0.0,3,0,0,0.0,0.0,100,0.0,,2.49,0.0,0.0,58.95,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,100,0.0,0.0,50.0,0.0,0,,,0,50.48,50.0,0.0,0.0,0.0,0.0,0,,0.0,0,49.68,0
2016 0129 29,0.0,0.0,0.0,8.0,4.05,0.0,0,0.0,0.0,1,0,0.0,0,,0,0.0,0.0,0.0,0.0,5.98,0,0.0,26,0,0,0.0,0.0,100,0.0,,2.99,0.0,0.0,49.52,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,100,0.0,0.0,50.0,0.0,0,,,0,50.48,50.0,0.0,0.0,0.0,0.0,0,,0.0,0,49.68,0
2016 0130 30,0.0,0.0,0.0,8.0,4.55,0.0,0,0.0,0.0,1,0,0.0,0,,100,0.0,0.0,0.0,0.0,6.47,0,0.0,10,0,11,0.0,0.0,86,0.0,,6.0,0.0,0.0,35.37,0,0.0,0.0,1.68,0.0,0.0,0,0.0,0,0.0,0.0,100,0.0,0.0,50.0,0.0,0,,,0,50.48,43.0,0.0,0.0,0.0,0.0,0,,0.0,0,49.68,0
2016 0131 31,0.0,0.0,0.0,8.34,4.55,25.96,0,0.0,0.0,1,0,0.0,0,,100,0.0,0.0,0.0,0.0,6.47,0,0.0,1,0,8,0.0,0.0,80,0.0,,2.99,0.0,0.0,8.84,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,100,0.0,0.0,50.0,0.0,0,,,0,50.48,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,49.68,0
2016 0201 01,0.0,0.0,0.0,8.34,5.06,2.47,0,0.0,0.0,1,0,0.0,0,,86,0.0,0.0,0.0,0.0,6.97,0,0.0,1,0,0,0.0,0.0,13,0.0,,2.99,0.0,0.0,0.59,0,0.0,0.0,0.0,0.0,0.5,0,0.0,0,0.0,0.0,92,0.0,0.0,50.0,0.0,0,,,0,50.48,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,49.68,0
2016 0202 02,0.0,0.0,0.0,8.34,5.06,0.0,0,0.0,0.0,1,0,0.0,0,,80,0.0,0.0,0.0,0.0,6.97,0,0.0,1,0,0,0.0,0.0,32,0.0,,2.99,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0,0.0,0,0.0,0.0,40,0.0,0.0,50.0,0.0,0,,,0,50.48,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,49.68,0
2016 0203 03,0.0,0.0,0.0,8.67,5.56,0.0,0,0.0,0.0,1,0,0.0,0,,30,0.0,0.0,0.0,0.0,6.97,0,0.0,2,0,0,0.0,0.0,14,0.0,,3.49,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,13,0.0,0.0,50.0,0.0,0,,,0,50.48,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,49.68,0
2016 0204 04,0.0,49.84,0.0,8.67,5.56,0.0,0,0.0,0.0,1,0,0.0,0,,5,0.0,0.0,0.0,0.0,6.97,0,0.0,2,0,0,0.0,0.0,0,0.0,,3.49,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,2,0.0,0,0.0,0.0,4,0.0,0.0,50.0,0.0,0,,,0,92.08,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,49.68,0
2016 0205 05,0.0,49.84,0.0,8.67,5.56,0.0,0,0.0,0.0,1,0,0.0,0,,3,0.0,0.0,0.0,0.0,7.47,0,0.0,2,0,0,0.0,0.0,0,0.0,,3.49,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.5,0,49.74,0,0.0,0.0,4,0.0,0.0,50.0,0.0,0,,,0,92.08,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,49.68,0
2016 0206 06,9.19,49.84,0.0,9.0,5.56,0.0,0,0.0,0.0,1,0,0.0,0,,1,0.0,0.0,0.0,0.0,7.47,0,0.0,2,0,0,1.0,0.0,0,0.0,,3.98,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.5,0,40.79,0,0.0,0.0,0,0.0,0.0,50.0,0.0,0,,,0,92.57,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,49.68,0
2016 0207 07,17.29,49.84,0.0,9.0,6.07,0.0,0,0.5,0.0,23,0,0.0,0,,4,0.0,0.0,0.0,0.0,7.97,0,0.0,2,0,0,2.0,0.0,0,0.0,,3.98,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.5,0,0.0,0,0.0,0.0,0,0.0,0.0,50.0,0.0,0,,,0,92.57,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,49.68,0
2016 0208 08,17.29,49.84,0.0,9.0,50.57,0.0,0,0.5,0.0,1,0,0.0,0,,4,0.0,0.0,0.0,0.0,49.8,0,0.0,3,0,0,3.0,0.0,0,0.0,,3.98,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0,0.0,0,0.0,0.0,0,88.0,0.0,50.0,6.99,0,,,0,92.57,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,49.68,0
2016 0209 09,17.29,49.84,0.0,9.34,50.57,0.0,0,0.5,0.0,1,0,0.0,0,,5,0.0,0.0,0.0,0.0,49.8,0,0.0,3,0,0,3.0,0.0,0,0.0,,3.98,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0,0.0,0,0.0,0.0,100,100.0,0.0,50.0,1.0,0,,,0,92.57,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,49.68,0
2016 0210 10,3.78,49.84,0.0,9.34,50.57,0.0,0,1.01,0.0,1,2,0.0,0,,5,0.0,0.0,0.0,0.0,49.8,0,0.0,3,0,0,4.0,0.0,0,0.0,,3.98,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0,0.0,0,0.0,0.0,100,100.0,0.0,50.0,1.0,0,,,0,75.24,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,49.68,3
2016 0211 11,0.0,49.84,0.0,9.34,50.57,0.0,0,6.04,0.0,1,0,0.0,0,,5,0.0,0.0,0.0,0.0,49.8,0,0.0,3,0,0,5.0,0.0,0,0.0,,3.98,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.5,0,0.0,0,0.0,0.0,100,88.0,0.5,50.0,1.0,0,,,0,50.48,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,49.68,0
2016 0212 12,0.0,41.37,0.0,9.67,50.57,0.0,0,1.51,0.0,1,0,0.0,0,,5,0.0,0.0,0.0,0.0,49.8,0,0.0,3,0,0,5.0,0.0,0,0.0,,3.98,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.5,0,0.0,0,0.0,12.94,100,0.0,0.5,50.0,1.0,0,,,0,50.48,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,49.68,0
2016 0213 13,0.0,1.99,0.0,21.02,50.57,0.0,0,2.01,0.0,1,0,0.0,30,,5,0.0,0.0,0.0,0.0,49.8,0,0.0,4,0,0,6.0,0.0,0,0.0,,3.98,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.5,0,0.0,0,0.0,0.0,96,10.0,0.0,50.0,1.5,0,,,0,50.48,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,49.68,0
2016 0214 14,0.0,0.0,0.0,25.32,48.04,0.0,0,3.02,0.0,1,17,0.0,30,,5,0.0,0.0,0.0,0.0,49.8,0,0.0,4,0,0,7.0,0.0,0,0.0,,4.98,0.0,0.0,0.0,0,0.0,0.5,0.0,0.0,2.5,0,0.0,0,0.0,0.0,80,0.0,0.0,50.0,7.99,0,,,0,50.48,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,49.68,0
2016 0215 15,0.0,0.0,0.0,10.0,23.77,0.0,0,50.34,0.0,1,0,0.0,0,,5,0.0,0.0,0.0,0.0,49.8,0,0.0,4,0,0,8.0,0.0,0,0.0,,49.81,0.0,0.0,0.0,0,0.0,0.5,0.0,0.0,2.5,0,49.74,0,0.0,0.0,76,52.0,0.0,50.0,2.0,0,,,0,42.91,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,49.68,0
2016 0216 16,0.0,0.0,0.0,10.0,8.6,0.0,0,50.34,0.0,1,0,0.0,3,,5,0.0,0.0,0.0,0.0,49.8,0,0.0,5,0,0,9.0,0.0,0,0.0,,49.81,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,3.0,0,49.74,0,0.0,0.0,40,52.0,0.0,50.0,2.0,0,,,0,42.91,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,49.68,0
2016 0217 17,0.0,0.0,0.0,10.0,7.59,0.0,0,50.34,0.0,1,0,0.0,0,,6,0.0,0.0,0.0,0.0,49.8,0,0.0,5,0,0,9.0,0.0,0,0.0,,49.81,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,3.5,0,42.28,0,0.0,0.0,7,0.0,0.0,50.0,2.0,0,,,0,42.91,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,49.68,0
2016 0218 18,0.0,0.0,0.0,10.34,5.06,0.0,0,50.34,0.0,1,0,0.0,0,,6,0.0,0.0,0.0,0.0,49.8,0,0.0,5,0,0,10.0,0.0,0,0.0,,49.81,0.0,0.0,0.0,0,0.0,1.5,0.0,0.0,3.5,0,23.87,0,0.0,0.0,2,0.0,0.0,50.0,2.5,0,,,0,35.33,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,49.68,0
2016 0219 19,0.0,0.0,0.0,12.01,5.06,0.0,0,50.34,0.0,1,0,0.0,0,,8,0.0,0.0,0.0,0.0,49.8,0,0.0,5,0,0,11.0,0.0,0,0.0,,49.81,0.0,0.0,0.0,0,0.0,1.99,0.0,0.0,3.5,0,0.0,0,0.0,0.0,3,0.0,0.0,50.0,2.5,0,,,0,12.62,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,49.68,0
2016 0220 20,0.0,0.0,0.0,33.35,5.56,0.0,0,50.34,0.0,1,0,0.0,0,,9,0.0,0.0,0.0,0.0,49.8,0,0.0,100,0,0,12.0,0.0,0,0.0,,49.81,0.0,0.0,0.0,0,10.74,1.99,0.0,0.0,3.5,0,0.0,0,0.0,0.0,0,0.0,0.0,50.0,2.5,0,,,0,6.06,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,49.68,0
2016 0221 21,0.0,0.0,0.0,33.35,5.56,0.0,0,50.34,0.0,1,0,0.0,0,,10,0.0,0.0,0.0,0.0,49.8,0,0.0,100,0,0,12.0,0.0,0,0.0,,49.81,4.51,0.0,0.0,0,5.37,2.49,0.0,0.0,4.0,0,0.0,0,0.0,0.0,0,0.0,0.0,50.0,3.0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,49.68,0
2016 0222 22,0.0,0.0,0.0,33.35,5.56,0.0,0,50.34,0.0,1,0,0.0,0,,10,0.0,0.0,0.0,0.0,49.8,0,0.0,100,0,0,13.0,0.0,0,0.0,,49.81,0.0,0.0,0.0,0,0.0,2.99,0.0,0.0,4.0,0,0.0,0,0.0,0.0,0,0.0,0.0,50.0,3.0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,49.68,0
2016 0223 23,0.0,0.0,0.0,33.35,6.07,0.0,0,50.34,0.0,1,0,0.0,0,,11,0.0,0.0,0.0,0.0,49.8,0,0.0,100,0,0,14.0,0.0,0,0.0,,49.81,0.0,0.0,0.0,0,0.0,3.49,0.0,0.0,4.0,0,0.0,0,0.0,0.0,0,0.0,0.0,47.0,3.51,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,49.68,0
2016 0224 24,54.05,0.0,0.0,33.35,6.07,0.0,0,50.34,0.0,1,0,0.0,0,,12,0.0,0.0,0.0,0.0,49.8,0,0.0,100,0,0,15.0,0.0,0,0.0,,49.81,0.0,0.0,0.0,0,0.0,3.49,0.0,0.0,4.5,0,0.0,0,0.0,0.0,0,0.0,0.0,35.0,3.51,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,49.68,0
2016 0225 25,54.05,0.0,0.0,33.35,6.57,0.0,0,50.34,0.0,1,0,0.0,0,,13,0.0,0.0,0.0,0.0,49.8,0,0.0,100,0,0,15.0,0.0,0,0.0,,49.81,0.5,0.0,0.0,0,0.0,3.99,0.0,0.0,4.5,0,0.5,0,0.0,0.0,0,0.0,0.0,5.0,3.51,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,49.68,0
2016 0226 26,54.05,0.0,0.0,33.35,6.57,0.0,0,50.34,0.0,1,0,0.0,0,,12,0.0,0.0,0.0,0.0,49.8,0,0.0,100,0,0,16.0,0.0,0,0.0,,49.81,2.5,0.0,0.0,0,0.0,3.99,0.0,0.0,4.5,0,0.5,0,0.0,0.0,0,0.0,0.0,0.0,3.51,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,49.68,16
2016 0227 27,54.05,0.0,0.0,33.35,50.57,0.0,0,50.34,0.0,1,0,0.0,0,,13,0.0,0.0,0.0,0.0,49.8,0,0.0,100,0,0,17.0,0.0,0,0.0,,49.81,2.5,0.0,0.0,0,0.0,4.49,1.33,0.0,5.0,0,0.5,0,0.0,0.0,0,0.0,0.0,0.0,4.01,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,49.68,0
2016 0228 28,54.05,0.0,0.0,33.35,50.57,0.0,0,50.34,0.0,1,0,0.0,0,,14,0.0,0.0,9.99,0.0,49.8,20,0.0,100,0,0,18.0,0.0,0,0.0,,49.81,2.5,0.0,0.0,0,0.0,4.49,0.0,0.0,5.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,4.51,0,,,0,0.0,3.0,0.0,0.0,0.0,0.0,0,,0.0,0,49.68,0
